TIME,CH1
8.12000000e-09,-4.68750000e-05
8.14000000e-09,7.81250000e-05
8.16000000e-09,4.68750000e-05
8.18000000e-09,1.56250000e-05
8.20000000e-09,4.68750000e-05
8.22000000e-09,-3.12500000e-05
8.24000000e-09,-1.25000000e-04
8.26000000e-09,3.59375000e-04
8.28000000e-09,1.56250000e-03
8.30000000e-09,2.45312500e-03
8.32000000e-09,2.21875000e-03
8.34000000e-09,1.59375000e-03
8.36000000e-09,1.89062500e-03
8.38000000e-09,3.14062500e-03
8.40000000e-09,4.10937500e-03
8.42000000e-09,4.18750000e-03
8.44000000e-09,3.96875000e-03
8.46000000e-09,3.96875000e-03
8.48000000e-09,4.06250000e-03
8.50000000e-09,4.04687500e-03
8.52000000e-09,4.00000000e-03
8.54000000e-09,4.01562500e-03
8.56000000e-09,4.04687500e-03
8.58000000e-09,4.03125000e-03
8.60000000e-09,4.00000000e-03
8.62000000e-09,3.98437500e-03
8.64000000e-09,4.06250000e-03
8.66000000e-09,4.15625000e-03
8.68000000e-09,3.93750000e-03
8.70000000e-09,3.23437500e-03
8.72000000e-09,2.21875000e-03
8.74000000e-09,1.23437500e-03
8.76000000e-09,4.53125000e-04
8.78000000e-09,-1.56250000e-05
8.80000000e-09,-1.56250000e-04
8.82000000e-09,-4.68750000e-05
8.84000000e-09,1.25000000e-04
8.86000000e-09,2.18750000e-04
8.88000000e-09,-4.68750000e-05
8.90000000e-09,-8.90625000e-04
8.92000000e-09,-1.90625000e-03
8.94000000e-09,-2.37500000e-03
8.96000000e-09,-2.07812500e-03
8.98000000e-09,-1.62500000e-03
9.00000000e-09,-1.78125000e-03
9.02000000e-09,-2.60937500e-03
9.04000000e-09,-3.54687500e-03
9.06000000e-09,-4.04687500e-03
9.08000000e-09,-4.15625000e-03
9.10000000e-09,-4.14062500e-03
9.12000000e-09,-3.85937500e-03
9.14000000e-09,-3.06250000e-03
9.16000000e-09,-2.06250000e-03
9.18000000e-09,-1.64062500e-03
9.20000000e-09,-1.92187500e-03
9.22000000e-09,-2.20312500e-03
9.24000000e-09,-2.01562500e-03
9.26000000e-09,-1.78125000e-03
9.28000000e-09,-1.93750000e-03
9.30000000e-09,-2.18750000e-03
9.32000000e-09,-2.00000000e-03
